name,prompts_count,volume,volume_trend,intents
Frigidaire GRS2853AF Refrigerator,27,12236,12;12;13;15;15;15;15;13;40;43;97;100,task:2;informational:45;navigational:14;commercial:30;transactional:9
Organizadores Giratórios e Giratórios,15,2062,3;3;61;54;54;25;18;13;7;7;69;100,task:3;informational:46;navigational:12;commercial:12;transactional:27
Marcas de Refrigeradores y Neveras,27,3745,100;67;81;75;75;57;51;66;68;49;46;78,task:2;informational:62;navigational:4;commercial:28;transactional:4
Problemas con máquinas de hielo en refrigeradores,21,7500,31;25;23;27;27;24;26;56;66;62;32;100,task:10;informational:66;navigational:2;commercial:10;transactional:12
Beverage Coolers and Refrigerators,62,18699,54;58;62;47;69;67;68;86;90;92;92;100,task:5;informational:42;navigational:4;commercial:34;transactional:15
Refrigerators and Appliances,17,1055,84;57;39;33;34;37;39;5;100;100;12;17,task:3;informational:39;navigational:13;commercial:18;transactional:27
Frigidaire Refrigerator Parts and Models,15,135,2;4;5;5;13;9;4;2;87;100;3;3,task:3;informational:58;navigational:14;commercial:21;transactional:4
Frigidaire Refrigerator Models and Manuals,24,940,21;23;23;24;100;100;100;34;30;42;24;25,task:3;informational:57;navigational:13;commercial:20;transactional:7
Máquinas de Helados Ninja,20,402,100;60;62;54;39;19;91;47;33;56;37;34,task:8;informational:34;navigational:16;commercial:30;transactional:12
Aparelhos de Barbear Elétricos,15,162,45;29;25;19;88;88;72;100;74;18;16;17,task:10;informational:39;navigational:8;commercial:32;transactional:11
Mini Fridge Parts and Models,16,332,80;12;12;17;51;55;100;11;73;84;18;19,task:3;informational:58;navigational:5;commercial:21;transactional:13
Smart Refrigerators and Freezers,16,6769,46;25;37;34;42;30;47;5;55;73;68;100,task:5;informational:41;navigational:4;commercial:38;transactional:12
Receitas e Gastronomia,15,362,100;91;86;86;83;83;76;62;64;85;72;91,task:10;informational:53;navigational:16;commercial:11;transactional:10
Xícaras e Canecas,16,416,41;80;100;85;61;39;23;98;71;26;26;26,task:5;informational:36;navigational:9;commercial:44;transactional:6
Home Depot Freezers and Refrigerators,15,5203,56;56;79;66;42;28;37;2;45;64;83;100,task:1;informational:16;navigational:50;commercial:11;transactional:22
heladería en inglés,17,121,69;100;77;29;20;20;20;8;9;9;9;9,task:28;informational:60;navigational:5;commercial:5;transactional:2
Home Appliance Repair and Parts,539,369832,49;52;52;53;84;84;84;100;66;66;66;66,task:2;informational:41;navigational:10;commercial:27;transactional:20
Parafusadeiras e Furadeiras,16,144,11;12;13;18;100;27;68;17;18;12;12;12,task:3;informational:39;navigational:3;commercial:47;transactional:8
Mini Koel- en Vrieskasten,15,204,2;4;6;6;6;48;33;76;85;100;4;6,task:7;informational:31;navigational:4;commercial:32;transactional:26
GE Side-by-Side Refrigerators and Ice Makers,71,10099,90;50;51;67;100;100;100;95;98;97;98;98,task:2;informational:47;navigational:4;commercial:37;transactional:10
Cuscuzeiras e Utensílios de Cuscuz,15,105,77;87;97;99;100;96;87;100;77;77;76;77,task:10;informational:39;navigational:11;commercial:27;transactional:13
Subzero Glass Door Refrigerators,16,319,33;12;13;12;11;68;58;8;57;100;20;21,task:7;informational:46;navigational:4;commercial:21;transactional:22
Hieleras eléctricas y enfriadores en Walmart,18,267,53;65;91;100;98;34;35;25;27;27;26;27,task:3;informational:21;navigational:42;commercial:11;transactional:23
Frigidaire FCCG3627AS Refrigerator,15,1232,3;3;5;6;46;36;20;58;58;100;71;85,task:3;informational:57;navigational:18;commercial:15;transactional:7
Refrigeratoare și electrocasnice mari,15,757,100;81;82;69;13;33;30;40;8;8;58;52,task:13;informational:44;navigational:4;commercial:28;transactional:11
Frigidaire Chest Freezers,16,583,39;47;7;11;15;8;19;2;90;100;17;21,task:3;informational:49;navigational:18;commercial:17;transactional:13
Mesas e Escritorios em L,15,1112,20;53;55;51;85;76;48;4;4;100;71;85,task:7;informational:41;navigational:4;commercial:37;transactional:11
Refrigeradores Frigidaire de Dos Puertas,15,7914,8;19;44;36;17;18;12;24;70;71;92;100,task:10;informational:49;navigational:5;commercial:26;transactional:10
Refrigerator Testing and Reviews,15,2784,54;48;100;89;48;51;40;41;56;72;35;51,task:7;informational:39;navigational:11;commercial:32;transactional:11
Armários Pequenos para Casa,15,1196,5;10;16;13;11;13;7;61;100;100;29;40,task:3;informational:46;navigational:11;commercial:25;transactional:15
Frigidaire Kitchen Appliances and Packages,21,4726,52;64;77;71;72;74;65;67;100;96;64;64,task:2;informational:40;navigational:10;commercial:24;transactional:24
Miniature and Countertop Freezers,21,2378,14;34;70;65;67;27;89;28;87;100;54;66,task:7;informational:36;navigational:4;commercial:35;transactional:18
Tabelas de Medidas na Cozinha,51,2616,92;88;93;97;100;100;100;98;99;99;98;99,task:4;informational:77;navigational:5;commercial:10;transactional:4
Gelato e Caffetteria Tasta,16,1784,22;89;62;47;67;72;53;100;67;85;86;85,task:7;informational:37;navigational:45;commercial:8;transactional:3
Refrigerators and Appliance Storage,15,650,11;8;59;56;56;5;7;3;82;100;10;15,task:3;informational:59;navigational:5;commercial:15;transactional:18
Dual Compartment Fridges and Freezers,25,3539,46;44;50;42;42;37;60;16;30;29;80;100,task:2;informational:51;navigational:9;commercial:28;transactional:10
Conexión y accesorios para refrigeradores,18,3663,48;38;43;37;38;31;45;11;10;100;77;83,task:5;informational:64;navigational:6;commercial:18;transactional:7
Assistência Técnica e Peças Electrolux,17,159,65;70;70;96;100;93;92;68;84;85;85;87,informational:39;navigational:37;commercial:8;transactional:16
Cámaras Frigoríficas y Refrigeración,19,327,42;45;45;45;100;100;100;60;47;47;47;47,task:2;informational:49;navigational:2;commercial:35;transactional:12
Built-in Refrigerators and Kitchen Appliances,15,395,100;63;83;65;68;10;59;18;14;14;14;20,task:7;informational:50;navigational:5;commercial:18;transactional:20
Refrigerator Parts and Maintenance,16,2518,14;12;20;23;19;11;21;9;21;28;89;100,task:7;informational:61;navigational:5;commercial:20;transactional:7
Gorenje Refrigerators and Freezers,17,1177,84;92;95;61;61;51;27;73;38;26;24;100,task:2;informational:50;navigational:15;commercial:8;transactional:25
Meneghini La Cambusa Frigoriferi,20,256,20;20;21;32;33;34;34;100;87;36;35;36,task:2;informational:47;navigational:30;commercial:18;transactional:3
Lojas e Grupos de Varejo no Brasil,15,1533,11;20;6;100;100;69;40;55;36;53;41;48,task:3;informational:44;navigational:24;commercial:11;transactional:18
dessert display refrigerators and chillers,18,236,22;24;32;27;80;93;73;100;63;72;17;17,task:5;informational:51;navigational:4;commercial:28;transactional:12
Maçarico e Ferramentas de Solda,18,351,10;27;25;37;66;62;32;82;100;27;27;27,task:8;informational:59;navigational:1;commercial:28;transactional:4
Vitrinas y Refrigeradores para Postres y Pasteles,15,65,10;7;8;92;92;100;17;22;18;7;7;7,informational:27;navigational:5;commercial:50;transactional:18
Organizadores de Roupas e Closet,15,6410,6;13;16;12;12;20;11;24;64;70;88;100,task:3;informational:49;navigational:5;commercial:18;transactional:25
Lava Louça Portátil,16,3763,2;30;34;34;34;33;28;65;65;100;70;80,task:7;informational:39;navigational:4;commercial:27;transactional:23
Armadilhas Elétricas para Mosquitos,16,1311,6;6;27;20;25;10;10;100;5;5;62;85,task:5;informational:47;navigational:4;commercial:34;transactional:10
Frigidaire Appliances and Reviews,47,13270,65;55;45;51;58;67;62;66;78;80;97;100,task:2;informational:55;navigational:10;commercial:25;transactional:8
Frigidaire GRS C2352AD Refrigerator,15,4155,4;4;8;10;22;18;3;1;47;57;83;100,task:3;informational:64;navigational:18;commercial:12;transactional:3
Hieleras y Neveras Portátiles para Autos,17,303,100;66;61;63;86;41;69;31;50;61;47;55,task:6;informational:44;navigational:1;commercial:31;transactional:18
Gás para Ar Condicionado Automotivo e Residencial,19,228,49;100;73;76;76;32;31;29;28;28;28;28,task:5;informational:56;navigational:2;commercial:22;transactional:15
reparação e conserto,18,722,26;20;21;60;60;52;100;13;42;57;52;39,task:2;informational:63;navigational:15;commercial:15;transactional:5
Balanças de Cozinha e Precisão,16,83,100;57;24;20;22;5;3;19;32;44;5;6,task:3;informational:45;navigational:3;commercial:40;transactional:9
Réfrigérateurs Frigidaire GRSS2352AF,15,4710,17;2;3;2;2;20;4;2;3;5;98;100,task:3;informational:60;navigational:18;commercial:12;transactional:7
Ferro de passar roupa e vaporizadores,15,177,35;34;36;20;20;17;100;21;19;20;21;19,task:8;informational:31;navigational:3;commercial:48;transactional:10
Refrigerator Model and Size Queries,16,2446,5;5;6;17;16;11;3;11;4;100;83;70,task:3;informational:61;navigational:5;commercial:24;transactional:7
Frigidaire Appliance Parts and Models,16,883,26;24;22;37;37;29;26;68;100;57;48;69,task:3;informational:46;navigational:32;commercial:12;transactional:7
frigidaire beverage coolers and mini fridges,16,744,100;91;39;37;39;39;39;34;65;74;42;44,task:4;informational:54;navigational:15;commercial:12;transactional:15
Modelos de Refrigeradores Frigidaire FCRE3083AS,17,107,41;34;49;47;40;20;100;15;15;15;15;16,informational:70;navigational:8;commercial:22
Placas Mãe e Componentes de Computador,16,677,39;30;83;32;100;96;77;28;51;51;77;74,task:8;informational:41;navigational:3;commercial:37;transactional:11
électroménager et appareils ménagers,16,3169,36;30;100;99;99;70;56;94;45;58;49;93,task:3;informational:48;navigational:2;commercial:38;transactional:9
Escorredores de Louça,15,90,94;72;63;70;70;70;64;100;63;6;6;6,task:5;informational:50;navigational:8;commercial:22;transactional:15
Calos e Tratamentos para Frieira nos Pés,23,1077,72;74;75;82;76;76;100;75;78;78;78;78,task:2;informational:83;navigational:5;commercial:8;transactional:2
Ar Condicionado Quatro Air,15,67,3;12;16;15;4;22;11;84;75;100;10;10,task:3;informational:33;navigational:12;commercial:15;transactional:37
Refrigeradores en Elektra Guatemala,15,860,11;7;7;7;48;44;33;30;37;100;90;96,task:1;informational:34;navigational:46;commercial:11;transactional:8
German Refrigerator Terminology,16,1339,56;28;89;79;79;91;100;46;48;78;57;72,task:5;informational:80;navigational:8;commercial:5;transactional:2
Réfrigérateurs Frigidaire GRFS2853AD,16,9321,1;1;1;1;1;2;1;1;1;24;17;100,task:3;informational:50;navigational:39;commercial:5;transactional:3
Heladerías y Gelaterías en Escondido,16,216,32;50;41;95;94;100;18;19;17;14;14;14,task:3;informational:42;navigational:31;commercial:11;transactional:13
Armários de Quarto,15,947,23;12;7;47;55;55;35;100;97;97;63;52,task:7;informational:36;navigational:4;commercial:42;transactional:11
Coolers and Ice Chests,1014,287967,73;80;80;92;94;94;94;100;100;100;98;98,task:8;informational:33;navigational:5;commercial:40;transactional:14
Cavas para hielo,15,1914,9;7;21;24;24;44;37;5;40;60;78;100,task:3;informational:46;navigational:11;commercial:32;transactional:8
Réfrigérateurs Économes et Fiables,20,2644,82;62;85;59;57;51;34;83;100;80;67;82,task:5;informational:39;navigational:3;commercial:44;transactional:9
GE Freezer 7 Cu Ft,15,184,21;12;24;17;21;11;100;3;3;3;11;18,task:3;informational:49;navigational:23;commercial:17;transactional:8
Cantinho Brasileiro e do Brasil,15,866,26;81;55;61;87;100;42;28;12;12;55;28,task:3;informational:51;navigational:12;commercial:12;transactional:22
Freezer Size and Model Codes,18,2623,72;52;68;57;57;55;56;100;90;66;58;85,task:2;informational:57;navigational:2;commercial:33;transactional:6
Forno e Fogão de Embutir Elétrico,18,1110,13;13;19;17;49;38;37;100;95;14;14;75,task:3;informational:37;navigational:11;commercial:27;transactional:22
Aquecedores Portáteis para Carros,15,659,4;4;13;10;26;22;16;49;92;100;22;24,task:2;informational:47;navigational:2;commercial:33;transactional:16
Ferramentas de corte de grama e jardim,84,12621,68;68;74;70;95;96;99;81;81;81;100;100,task:8;informational:51;navigational:3;commercial:31;transactional:7
Lavatórios Portáteis,15,695,3;3;4;4;68;24;16;4;4;100;62;99,task:7;informational:48;navigational:5;commercial:18;transactional:22
Frigidaire Fhwc054te1 Refrigerator,16,208,7;10;9;11;10;5;5;100;88;41;51;26,task:7;informational:32;navigational:25;commercial:11;transactional:25
Secadores e Pranchas de Cabelo,15,565,89;42;14;12;100;76;55;85;14;15;72;61,task:10;informational:35;navigational:5;commercial:29;transactional:21
Cômodas e Móveis de Quarto,22,8342,58;59;39;40;44;42;43;73;46;44;81;100,task:2;informational:37;navigational:15;commercial:39;transactional:7
Máquinas de Água com Gás,16,421,33;100;54;42;57;17;17;37;8;8;28;28,task:2;informational:36;navigational:9;commercial:41;transactional:12
Iluminação e Luminárias,17,615,25;37;37;40;29;28;28;34;34;100;89;37,task:4;informational:50;navigational:7;commercial:34;transactional:5
Problemas con refrigeradores LG,15,198,100;84;84;75;53;52;41;46;49;59;64;88,task:2;informational:53;navigational:10;commercial:10;transactional:25
Gelaterie e Dolci Italiani,17,1470,28;67;56;33;32;34;51;100;75;74;63;83,task:3;informational:40;navigational:35;commercial:13;transactional:9
Estantes para Sala,15,1487,4;14;36;36;38;41;7;30;96;100;46;56,task:7;informational:44;navigational:7;commercial:28;transactional:14
Lavadoras y Secadoras Frigidaire,15,8618,14;19;8;6;15;15;11;40;36;38;77;100,task:2;informational:50;navigational:28;commercial:10;transactional:10
Liebherr Refrigerators and Freezers,17,4563,13;30;28;32;27;19;23;15;20;23;75;100,task:2;informational:33;navigational:8;commercial:42;transactional:15
Jarras para Cafeteira,15,150,3;4;41;48;48;26;20;10;96;100;22;13,task:10;informational:38;navigational:4;commercial:28;transactional:20
Organizadores de Cestos e Cestinhas,15,1696,11;8;25;22;76;68;52;65;68;86;54;100,task:10;informational:48;navigational:15;commercial:19;transactional:8
Aparadores de sala de jantar e buffet,15,5451,3;7;22;25;16;16;16;23;20;24;76;100,task:3;informational:28;navigational:39;commercial:18;transactional:12
Aesthetic and Stylish Refrigerators,15,2794,87;49;42;36;53;53;43;67;37;49;91;100,task:3;informational:51;navigational:5;commercial:24;transactional:17
Dispensadores de hielo y agua,17,2571,17;11;10;14;40;24;6;85;72;79;76;100,task:3;informational:48;navigational:5;commercial:21;transactional:23
Frigidaire Fhwc123tc1,15,47,17;100;68;11;11;9;10;15;13;11;15;16,task:7;informational:32;navigational:25;commercial:11;transactional:25
Machines à glace et appareils pour faire glace,18,350,95;57;100;97;24;21;20;69;19;37;37;40,task:5;informational:47;navigational:1;commercial:43;transactional:4
Transpaletes e Paleteiras Elétricas,16,63,26;57;51;47;100;92;52;41;27;26;23;23,task:8;informational:61;navigational:5;commercial:15;transactional:11
Frigidaire Upright Freezer Model GLFH21F8HWG,15,75,20;26;87;100;47;80;62;24;56;99;24;26,task:3;informational:24;navigational:31;commercial:37;transactional:5
frigidaire refrigerator model grfc2353ad,16,1434,8;5;7;3;3;3;3;18;9;100;75;80,task:7;informational:50;navigational:35;commercial:5;transactional:3
Frigidaire FCFE308LAF Refrigerator,15,9412,1;1;12;11;10;9;6;3;53;55;90;100,task:1;informational:32;navigational:39;commercial:18;transactional:10
Bebedouros de Água,16,2991,6;19;15;19;38;53;35;13;9;100;74;82,task:1;informational:62;navigational:4;commercial:27;transactional:6
Frigidaire FRSG2115AV Refrigerator,19,8670,4;6;7;9;7;7;6;6;7;9;97;100,task:2;informational:42;navigational:29;commercial:21;transactional:6
Motos e Lavadoras Semi-Automáticas,19,1464,57;31;30;44;82;83;84;86;85;70;66;100,task:2;informational:56;navigational:4;commercial:24;transactional:14
coppe e contenitori per gelato,15,269,19;57;54;87;30;45;48;91;56;97;62;100,task:3;informational:59;navigational:1;commercial:26;transactional:11
Ecrãs e Telas,17,3547,28;25;19;22;23;23;49;53;43;100;78;95,task:5;informational:61;navigational:19;commercial:9;transactional:6
Armários e Gabinetes de Banheiro,15,5804,7;6;5;4;21;19;19;30;37;42;34;100,task:10;informational:14;navigational:12;commercial:47;transactional:17
Cozinhas e Salas Integradas,15,61,86;88;99;99;100;100;100;99;97;97;97;97,task:15;informational:72;navigational:3;commercial:4;transactional:6
Repuestos y bombillas para refrigeradores,18,560,8;6;4;4;8;8;7;50;100;18;19;15,task:5;informational:40;navigational:2;commercial:24;transactional:29
Frigidaire Top Freezer Refrigerators,21,8729,10;11;11;10;10;11;30;14;16;16;95;100,task:2;informational:40;navigational:7;commercial:30;transactional:21
Réfrigérateurs Frigidaire GCCG3648AS,15,2982,2;2;23;19;3;3;3;2;2;2;96;100,task:3;informational:46;navigational:32;commercial:12;transactional:7
Maquinas de Assar Frango,15,29,6;5;6;7;7;6;100;92;65;3;3;3,task:3;informational:46;navigational:4;commercial:30;transactional:17
refrigerators and mini fridges,18,3914,41;20;25;83;68;54;62;52;46;100;74;89,task:4;informational:65;navigational:3;commercial:18;transactional:10
Modelos de Dispositivos Samsung,19,5516,30;24;33;32;41;28;28;61;100;89;64;69,informational:82;navigational:8;commercial:8;transactional:2
Mini Fridges for Beverages,15,5138,3;4;47;35;43;96;68;82;5;5;81;100,task:3;informational:45;navigational:5;commercial:22;transactional:25
Mini Freezers for Home and Office,15,94,2;28;23;22;30;2;2;67;93;100;2;3,task:7;informational:35;navigational:5;commercial:24;transactional:29
Lavadoras de Alta Pressão,16,212,2;3;34;28;25;11;7;32;97;100;4;4,task:3;informational:30;navigational:17;commercial:39;transactional:11
Acessórios Nespresso para Café,15,129,14;6;8;7;47;12;7;72;100;94;8;15,task:3;informational:42;navigational:12;commercial:18;transactional:25
penteadeiras infantis,15,3181,1;4;3;7;22;36;39;21;10;100;78;97,task:7;informational:32;navigational:11;commercial:22;transactional:28
Cortinas de Cozinha,15,1396,5;4;98;86;17;74;52;100;3;3;67;69,task:7;informational:49;navigational:4;commercial:26;transactional:14
Chest Freezers and Refrigerators,197,41831,56;58;65;78;80;81;84;91;100;100;86;86,task:5;informational:42;navigational:3;commercial:42;transactional:8
Ventiladores de Coluna e Pé,15,287,17;19;100;83;93;9;7;95;4;6;22;21,task:7;informational:42;navigational:3;commercial:40;transactional:8
Refrigeradores para camiones y vehículos,15,41,39;100;70;63;35;17;14;16;12;4;4;6,task:1;informational:50;commercial:39;transactional:10
Refrigeration and Cold Storage,18,5867,8;14;7;9;32;22;8;26;28;100;62;86,task:2;informational:74;navigational:5;commercial:13;transactional:6
Commercial Kitchen Refrigeration and Freezers,15,34,35;96;100;97;100;41;45;37;66;63;38;40,task:7;informational:51;navigational:2;commercial:18;transactional:22
Frigidaire GMBS3068AD Refrigerator,15,1520,17;25;2;3;4;2;26;2;4;4;99;100,task:3;informational:30;navigational:45;commercial:9;transactional:13
Caixas Organizadoras para Armazenamento e Cozinha,15,4918,2;3;22;17;44;37;30;23;37;41;74;100,task:1;informational:53;navigational:1;commercial:32;transactional:13
tooa gelato maker,17,854,11;13;29;25;21;15;8;41;32;37;70;100,task:3;informational:29;navigational:41;commercial:11;transactional:16
Neveras pequeñas para cuarto,15,9632,51;25;24;23;2;2;1;34;6;15;90;100,task:4;informational:26;navigational:4;commercial:48;transactional:18
Gabinetes de Aquário para Jogos e Decoração,15,416,19;24;37;35;82;100;38;14;31;29;27;39,task:10;informational:33;navigational:4;commercial:37;transactional:16
frigidaire ice makers,128,41074,28;31;32;63;74;74;75;96;100;100;100;100,task:3;informational:53;navigational:11;commercial:20;transactional:13
Frigidaire Appliance Parts and Repairs,17,180,36;35;24;9;34;100;75;10;12;12;11;17,task:1;informational:40;navigational:39;commercial:15;transactional:5
Frigidaire FCRE3052BS Refrigerator,17,7551,5;4;5;4;4;9;13;4;4;30;22;100,task:3;informational:64;navigational:18;commercial:12;transactional:3
Refrigerator Cabinets and Accessories,39,11423,86;80;81;83;91;100;94;99;86;85;92;97,task:5;informational:53;navigational:4;commercial:28;transactional:10
Frigidaire Appliance Models and Compatibility,16,76,85;87;52;49;100;100;73;40;46;51;65;76,task:7;informational:70;navigational:8;commercial:12;transactional:3
Mini Fridges and Beverage Coolers,15,2648,17;54;26;27;37;15;12;62;89;100;61;63,task:3;informational:41;navigational:11;commercial:25;transactional:20
Purificadores e Filtros Electrolux,15,116,4;4;4;4;4;85;26;71;100;4;4;6,task:3;informational:45;navigational:14;commercial:20;transactional:18
Garage-Ready Refrigerators and Basement Fridges,31,4879,49;54;67;59;60;56;44;68;98;100;67;67,task:2;informational:43;navigational:2;commercial:47;transactional:6
Secadores de cabelo sem fio,15,96,17;9;51;32;86;100;87;22;7;7;10;11,informational:57;navigational:4;commercial:35;transactional:4
Electrodomésticos Alkosto,15,924,12;9;11;46;66;52;24;100;87;62;70;50,task:3;informational:20;navigational:55;commercial:8;transactional:14
Cafeteiras Oster,15,53,23;31;100;92;91;5;5;4;13;11;8;11,task:5;informational:38;navigational:20;commercial:22;transactional:15
Congélateurs et congélateurs verticaux,18,5749,6;28;6;33;33;35;25;56;77;99;81;100,task:7;informational:35;navigational:10;commercial:40;transactional:8
Smeg Koelkasten,15,660,39;10;12;11;76;96;78;73;19;29;96;100,task:3;informational:40;navigational:18;commercial:12;transactional:27
Mini Fridges and Coolers,18,5002,47;39;41;37;31;35;55;6;6;6;99;100,task:2;informational:47;navigational:7;commercial:32;transactional:12
"Acessórios, Calçados e Moda Infantil",16,1226,10;12;6;6;100;38;33;56;34;32;28;40,task:5;informational:44;navigational:31;commercial:13;transactional:7
Secadores e escovas de cabelo Revlon e Dyson,16,1258,81;46;84;58;56;39;100;7;26;20;83;86,task:10;informational:32;navigational:5;commercial:32;transactional:21
Refrigeratori Norcold NR751 per RV e Marine,17,53,14;46;93;69;100;24;9;8;8;8;11;11,task:10;informational:67;navigational:2;commercial:18;transactional:3
Frigidaire FFTR2045VB Refrigerator,15,5081,1;6;2;1;5;4;22;1;7;7;98;100,task:3;informational:46;navigational:32;commercial:12;transactional:7
Laboratorio di Gelato,15,82,68;89;88;100;68;70;54;52;52;51;51;51,task:10;informational:39;navigational:17;commercial:19;transactional:15
Máquinas de Café Philips Série 5400,21,794,38;58;37;100;98;89;89;23;43;43;43;43,task:2;informational:34;navigational:16;commercial:38;transactional:10
Penteadeiras com Espelho e LED,15,4856,2;11;2;2;39;10;12;42;63;82;100;98,task:7;informational:26;navigational:6;commercial:32;transactional:29
Refrigeradores para flores y floristerías,16,17,13;11;6;5;64;100;31;2;2;2;2;2,task:3;informational:41;navigational:4;commercial:41;transactional:11
Frigidaire Refrigerator Model Parts,16,99,13;13;17;58;18;100;38;18;9;11;16;19,task:3;informational:55;navigational:11;commercial:24;transactional:7
balanças de pesagem e precisão,17,1106,86;78;96;38;41;37;28;34;82;91;87;100,task:2;informational:46;navigational:4;commercial:39;transactional:9
frigidaire mini and retro refrigerators,62,11269,76;65;63;67;68;70;74;68;91;100;67;67,task:2;informational:54;navigational:5;commercial:21;transactional:18
panelas Ninja,16,286,76;71;36;61;14;23;32;100;22;24;30;27,task:9;informational:33;navigational:2;commercial:42;transactional:14
Refrigerators and Freezers Retail and Brands,15,5507,69;54;59;40;40;23;23;75;68;71;65;100,task:5;informational:35;navigational:15;commercial:27;transactional:18
Cuartos Fríos y Refrigeración,16,220,17;17;19;100;100;19;19;60;71;52;52;52,task:2;informational:80;navigational:5;commercial:10;transactional:3
Aspiradores e Lavadoras de Estofados,15,905,22;11;9;9;13;13;100;24;21;67;61;58,task:10;informational:54;navigational:2;commercial:26;transactional:8
Neveras de 7 pies,15,4627,18;15;20;17;20;17;25;11;100;68;53;91,task:3;informational:25;commercial:57;transactional:15
Prateleiras para Banheiro,15,2193,2;2;2;2;2;43;30;63;50;100;77;85,task:13;informational:36;navigational:4;commercial:28;transactional:19
Glass Door Refrigerators and Mini Fridges,41,9838,58;58;68;64;83;100;80;77;72;71;81;80,task:5;informational:33;navigational:3;commercial:40;transactional:19
LG Refrigerators and Appliances,15,5321,71;39;57;31;31;31;15;51;78;80;67;100,task:3;informational:56;navigational:15;commercial:12;transactional:14
Refrigeradores para maquillaje,15,1216,21;60;42;69;100;26;4;3;4;5;89;68,task:3;informational:56;navigational:2;commercial:22;transactional:17
Plastificadoras e Laminadoras,16,51,6;6;30;21;28;15;18;100;19;17;5;5,task:3;informational:48;navigational:4;commercial:29;transactional:16
Refrigeradores de dos puertas,31,1973,96;79;63;57;84;71;80;90;83;100;58;59,task:1;informational:59;navigational:2;commercial:29;transactional:9
Compact Undercounter Refrigerators,62,15077,96;82;82;84;85;86;92;88;85;85;98;100,task:7;informational:44;navigational:4;commercial:36;transactional:9
Réfrigérateurs Frigidaire Ffre0833u1,17,119,17;29;35;27;48;48;46;32;31;34;95;100,task:7;informational:46;navigational:38;commercial:2;transactional:7
Cute and Aesthetic Mini Fridges,15,5063,25;39;49;46;44;37;36;58;40;44;99;100,task:10;informational:42;navigational:4;commercial:28;transactional:16
Umidificadores de Ar,20,1118,62;96;18;70;67;68;72;47;71;100;48;48,task:2;informational:48;navigational:4;commercial:27;transactional:19
Frigidaire Gallery Refrigerator GRQC2255BF,20,6099,28;21;29;28;32;30;13;11;66;89;91;100,task:2;informational:29;navigational:23;commercial:35;transactional:11
Facas e Cutelaria,18,3584,36;28;57;64;38;17;17;21;100;100;99;100,task:6;informational:62;navigational:3;commercial:26;transactional:3
Convertible Freezers and Refrigerators,39,3576,100;81;90;85;92;81;84;68;63;67;60;65,task:5;informational:50;navigational:4;commercial:33;transactional:8
Freezer and Refrigerator Cold Retention,29,3568,60;60;59;74;75;62;63;69;100;74;67;73,task:8;informational:80;navigational:3;commercial:9
Mini Fridges and Small Refrigerators,17,8303,71;32;44;41;39;36;35;6;94;100;94;100,task:1;informational:60;navigational:4;commercial:23;transactional:12
Larder Fridge and Freezer Options,16,1580,65;50;31;28;100;94;31;19;15;17;45;78,task:5;informational:47;navigational:4;commercial:40;transactional:4
Hieleras Igloo,15,7084,6;27;11;16;3;3;2;17;61;72;88;100,task:3;informational:44;navigational:18;commercial:18;transactional:17
Integrated Fridge Freezers,15,2041,32;88;100;97;51;35;15;4;39;53;44;59,task:2;informational:30;navigational:7;commercial:32;transactional:29
Crosso e Crossos,16,3276,8;8;3;3;8;6;3;100;75;17;16;14,task:5;informational:50;navigational:9;commercial:27;transactional:9
Garrafas de Água e Acessórios,15,2147,26;12;33;27;37;19;33;4;80;74;79;100,task:7;informational:32;navigational:11;commercial:32;transactional:18
hieleras grandes y hileras grandes,15,2754,35;44;45;46;81;32;50;45;55;96;73;100,task:3;informational:58;navigational:4;commercial:24;transactional:11
Mini Fridges and Freezers,17,3058,100;63;48;41;45;9;12;85;51;64;52;61,task:5;informational:44;navigational:4;commercial:32;transactional:15
Small Freezers,16,5329,26;18;25;23;23;8;1;37;65;68;92;100,task:3;informational:35;navigational:3;commercial:47;transactional:12
Cozinhas Planejadas e Modernas,18,432,22;23;100;77;22;22;23;22;42;44;31;33,task:10;informational:59;navigational:5;commercial:19;transactional:7
Commercial Refrigerators and Freezers,26,3629,28;30;31;38;63;68;67;100;69;68;66;67,task:4;informational:40;navigational:4;commercial:39;transactional:13
Máquinas de fazer pão,20,557,84;100;47;42;42;36;18;65;17;17;26;29,task:2;informational:47;navigational:7;commercial:33;transactional:11
American Style American Fridge Freezers,18,1622,92;59;57;50;100;72;57;24;86;93;81;80,task:8;informational:42;navigational:4;commercial:38;transactional:8
tan refrigerator,17,1041,100;65;94;80;85;71;47;5;5;42;37;39,task:7;informational:18;navigational:17;commercial:46;transactional:12
Mini Refrigerators,15,6957,76;71;41;36;36;5;40;2;6;7;90;100,task:7;informational:38;navigational:5;commercial:18;transactional:32
Requeijão Caseiro,17,266,77;77;78;78;100;100;100;15;18;18;18;18,task:5;informational:78;navigational:5;commercial:10;transactional:2
Grocery and Supermarket Refrigeration Equipment,27,1086,37;100;77;60;21;21;26;43;93;71;44;45,task:5;informational:44;navigational:1;commercial:40;transactional:10
Refrigerator Reviews and Comparisons,15,6765,41;24;29;22;25;22;23;36;38;98;78;100,task:2;informational:32;commercial:58;transactional:8
Scooters e Mobilidade Elétrica,15,55,4;8;100;81;70;52;51;12;51;43;6;6,task:5;informational:39;navigational:21;commercial:14;transactional:21
